ID,Date,Country,Disease,Update,Month,Year,Cases,Deaths
8474,03/03/2020,China,COVID-19,Yes,3,2020,1350,7
8475,03/03/2020,China,COVID-19,Yes,3,2020,1272,22
8476,03/03/2020,China,COVID-19,Yes,3,2020,1213,1
8477,03/03/2020,China,COVID-19,Yes,3,2020,1018,4
8478,03/03/2020,China,COVID-19,Yes,3,2020,990,6
8479,03/03/2020,China,COVID-19,Yes,3,2020,935,1
8480,03/03/2020,China,COVID-19,Yes,3,2020,758,6
8481,03/03/2020,Others,COVID-19,Yes,3,2020,706,6
8482,03/03/2020,China,COVID-19,Yes,3,2020,631,0
8483,03/03/2020,China,COVID-19,Yes,3,2020,576,6
8484,03/03/2020,China,COVID-19,Yes,3,2020,538,3
8485,03/03/2020,China,COVID-19,Yes,3,2020,480,13
8486,03/03/2020,China,COVID-19,Yes,3,2020,414,8
8487,03/03/2020,China,COVID-19,Yes,3,2020,338,3
8488,03/03/2020,China,COVID-19,Yes,3,2020,318,6
8489,03/03/2020,China,COVID-19,Yes,3,2020,296,1
8490,03/03/2020,Japan,COVID-19,Yes,3,2020,293,6
8491,03/03/2020,China,COVID-19,Yes,3,2020,252,2
8492,03/03/2020,China,COVID-19,Yes,3,2020,245,1
8493,03/03/2020,France,COVID-19,Yes,3,2020,204,4
8494,03/03/2020,Germany,COVID-19,Yes,3,2020,196,0
8495,03/03/2020,China,COVID-19,Yes,3,2020,174,2
8496,03/03/2020,China,COVID-19,Yes,3,2020,168,5
8497,03/03/2020,Spain,COVID-19,Yes,3,2020,165,1
8498,03/03/2020,China,COVID-19,Yes,3,2020,146,2
8499,03/03/2020,China,COVID-19,Yes,3,2020,136,3
8500,03/03/2020,China,COVID-19,Yes,3,2020,133,0
8501,03/03/2020,China,COVID-19,Yes,3,2020,125,1
8502,03/03/2020,Singapore,COVID-19,Yes,3,2020,110,0
8503,03/03/2020,Hong Kong,COVID-19,Yes,3,2020,100,2
8504,03/03/2020,China,COVID-19,Yes,3,2020,93,1
8505,03/03/2020,China,COVID-19,Yes,3,2020,91,2
8506,03/03/2020,China,COVID-19,Yes,3,2020,76,3
8507,03/03/2020,China,COVID-19,Yes,3,2020,75,1
8508,03/03/2020,China,COVID-19,Yes,3,2020,74,0
8509,03/03/2020,Kuwait,COVID-19,Yes,3,2020,56,0
8510,03/03/2020,Switzerland,COVID-19,Yes,3,2020,56,0
8511,03/03/2020,UK,COVID-19,Yes,3,2020,51,0
8512,03/03/2020,Bahrain,COVID-19,Yes,3,2020,49,0
8513,03/03/2020,US,COVID-19,Yes,3,2020,45,0
8514,03/03/2020,Thailand,COVID-19,Yes,3,2020,43,1
8515,03/03/2020,Taiwan,COVID-19,Yes,3,2020,42,1
8516,03/03/2020,Malaysia,COVID-19,Yes,3,2020,36,0
8517,03/03/2020,Iraq,COVID-19,Yes,3,2020,32,0
8518,03/03/2020,Norway,COVID-19,Yes,3,2020,32,0
8519,03/03/2020,United Arab Emirates,COVID-19,Yes,3,2020,27,0
8520,03/03/2020,Netherlands,COVID-19,Yes,3,2020,24,0
8521,03/03/2020,Austria,COVID-19,Yes,3,2020,21,0
8522,03/03/2020,Sweden,COVID-19,Yes,3,2020,21,0
8523,03/03/2020,US,COVID-19,Yes,3,2020,21,6
8524,03/03/2020,Canada,COVID-19,Yes,3,2020,19,0
8525,03/03/2020,China,COVID-19,Yes,3,2020,18,0
8526,03/03/2020,Vietnam,COVID-19,Yes,3,2020,16,0
8527,03/03/2020,Australia,COVID-19,Yes,3,2020,13,0
8528,03/03/2020,Belgium,COVID-19,Yes,3,2020,13,0
8529,03/03/2020,Lebanon,COVID-19,Yes,3,2020,13,0
8530,03/03/2020,Israel,COVID-19,Yes,3,2020,12,0
8531,03/03/2020,Oman,COVID-19,Yes,3,2020,12,0
8532,03/03/2020,Australia,COVID-19,Yes,3,2020,11,0
8533,03/03/2020,Iceland,COVID-19,Yes,3,2020,11,0
8534,03/03/2020,US,COVID-19,Yes,3,2020,11,0
8535,03/03/2020,Macau,COVID-19,Yes,3,2020,10,0
8536,03/03/2020,San Marino,COVID-19,Yes,3,2020,10,1
8537,03/03/2020,Australia,COVID-19,Yes,3,2020,9,0
8538,03/03/2020,Canada,COVID-19,Yes,3,2020,9,0
8539,03/03/2020,Croatia,COVID-19,Yes,3,2020,9,0
8540,03/03/2020,Ecuador,COVID-19,Yes,3,2020,7,0
8541,03/03/2020,Greece,COVID-19,Yes,3,2020,7,0
8542,03/03/2020,Qatar,COVID-19,Yes,3,2020,7,0
8543,03/03/2020,Denmark,COVID-19,Yes,3,2020,6,0
8544,03/03/2020,Finland,COVID-19,Yes,3,2020,6,0
8545,03/03/2020,US,COVID-19,Yes,3,2020,6,1
8546,03/03/2020,Algeria,COVID-19,Yes,3,2020,5,0
8547,03/03/2020,Czech Republic,COVID-19,Yes,3,2020,5,0
8548,03/03/2020,India,COVID-19,Yes,3,2020,5,0
8549,03/03/2020,Mexico,COVID-19,Yes,3,2020,5,0
8550,03/03/2020,Pakistan,COVID-19,Yes,3,2020,5,0
8551,03/03/2020,US,COVID-19,Yes,3,2020,4,0
8552,03/03/2020,Australia,COVID-19,Yes,3,2020,3,0
8553,03/03/2020,Azerbaijan,COVID-19,Yes,3,2020,3,0
8554,03/03/2020,Georgia,COVID-19,Yes,3,2020,3,0
8555,03/03/2020,Philippines,COVID-19,Yes,3,2020,3,1
8556,03/03/2020,Romania,COVID-19,Yes,3,2020,3,0
8557,03/03/2020,Russia,COVID-19,Yes,3,2020,3,0
8558,03/03/2020,Australia,COVID-19,Yes,3,2020,2,1
8559,03/03/2020,Brazil,COVID-19,Yes,3,2020,2,0
8560,03/03/2020,Egypt,COVID-19,Yes,3,2020,2,0
8561,03/03/2020,Estonia,COVID-19,Yes,3,2020,2,0
8562,03/03/2020,Indonesia,COVID-19,Yes,3,2020,2,0
8563,03/03/2020,Ireland,COVID-19,Yes,3,2020,2,0
8564,03/03/2020,Portugal,COVID-19,Yes,3,2020,2,0
8565,03/03/2020,Senegal,COVID-19,Yes,3,2020,2,0
8566,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8567,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8568,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8569,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8570,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8571,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8572,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8573,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8574,03/03/2020,US,COVID-19,Yes,3,2020,2,0
8575,03/03/2020,Afghanistan,COVID-19,Yes,3,2020,1,0
8576,03/03/2020,Andorra,COVID-19,Yes,3,2020,1,0
8577,03/03/2020,Argentina,COVID-19,Yes,3,2020,1,0
8578,03/03/2020,Armenia,COVID-19,Yes,3,2020,1,0
8579,03/03/2020,Australia,COVID-19,Yes,3,2020,1,0
8580,03/03/2020,Belarus,COVID-19,Yes,3,2020,1,0
8581,03/03/2020,Cambodia,COVID-19,Yes,3,2020,1,0
8582,03/03/2020,Canada,COVID-19,Yes,3,2020,1,0
8583,03/03/2020,Canada,COVID-19,Yes,3,2020,1,0
8584,03/03/2020,Chile,COVID-19,Yes,3,2020,1,0
8585,03/03/2020,Dominican Republic,COVID-19,Yes,3,2020,1,0
8586,03/03/2020,Jordan,COVID-19,Yes,3,2020,1,0
8587,03/03/2020,Latvia,COVID-19,Yes,3,2020,1,0
8588,03/03/2020,Lithuania,COVID-19,Yes,3,2020,1,0
8589,03/03/2020,Luxembourg,COVID-19,Yes,3,2020,1,0
8590,03/03/2020,China,COVID-19,Yes,3,2020,1,0
8591,03/03/2020,Monaco,COVID-19,Yes,3,2020,1,0
8592,03/03/2020,Morocco,COVID-19,Yes,3,2020,1,0
8593,03/03/2020,Nepal,COVID-19,Yes,3,2020,1,0
8594,03/03/2020,New Zealand,COVID-19,Yes,3,2020,1,0
8595,03/03/2020,Nigeria,COVID-19,Yes,3,2020,1,0
8596,03/03/2020,North Macedonia,COVID-19,Yes,3,2020,1,0
8597,03/03/2020,Saudi Arabia,COVID-19,Yes,3,2020,1,0
8598,03/03/2020,Sri Lanka,COVID-19,Yes,3,2020,1,0
8599,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8600,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8601,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8602,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8603,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8604,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8605,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8606,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8607,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8608,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8609,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8610,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8611,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8612,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8613,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8614,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8615,03/03/2020,US,COVID-19,Yes,3,2020,1,0
8616,03/03/2020,Ukraine,COVID-19,Yes,3,2020,1,0
8617,03/03/2020,Australia,COVID-19,Yes,3,2020,0,0
8618,03/03/2020,US,COVID-19,Yes,3,2020,0,0
8619,03/03/2020,US,COVID-19,Yes,3,2020,0,0
8620,03/03/2020,US,COVID-19,Yes,3,2020,0,0
8621,04/03/2020,China,COVID-19,Yes,3,2020,67332,2871
8622,04/03/2020,South Korea,COVID-19,Yes,3,2020,5621,35
8623,04/03/2020,Italy,COVID-19,Yes,3,2020,3089,107
8624,04/03/2020,Iran,COVID-19,Yes,3,2020,2922,92
8625,04/03/2020,China,COVID-19,Yes,3,2020,1350,7
8626,04/03/2020,China,COVID-19,Yes,3,2020,1272,22
8627,04/03/2020,China,COVID-19,Yes,3,2020,1213,1
8628,04/03/2020,China,COVID-19,Yes,3,2020,1018,4
8629,04/03/2020,China,COVID-19,Yes,3,2020,990,6
8630,04/03/2020,China,COVID-19,Yes,3,2020,935,1
8631,04/03/2020,China,COVID-19,Yes,3,2020,758,6
8632,04/03/2020,Others,COVID-19,Yes,3,2020,706,6
8633,04/03/2020,China,COVID-19,Yes,3,2020,631,0
8634,04/03/2020,China,COVID-19,Yes,3,2020,576,6
8635,04/03/2020,China,COVID-19,Yes,3,2020,538,3
8636,04/03/2020,China,COVID-19,Yes,3,2020,480,13
8637,04/03/2020,China,COVID-19,Yes,3,2020,418,8
8638,04/03/2020,China,COVID-19,Yes,3,2020,338,3
8639,04/03/2020,Japan,COVID-19,Yes,3,2020,331,6
8640,04/03/2020,China,COVID-19,Yes,3,2020,318,6
8641,04/03/2020,China,COVID-19,Yes,3,2020,296,1
8642,04/03/2020,France,COVID-19,Yes,3,2020,285,4
8643,04/03/2020,Germany,COVID-19,Yes,3,2020,262,0
8644,04/03/2020,China,COVID-19,Yes,3,2020,252,2
8645,04/03/2020,China,COVID-19,Yes,3,2020,245,1
8646,04/03/2020,Spain,COVID-19,Yes,3,2020,222,2
8647,04/03/2020,China,COVID-19,Yes,3,2020,174,2
8648,04/03/2020,China,COVID-19,Yes,3,2020,168,5
8649,04/03/2020,China,COVID-19,Yes,3,2020,146,2
8650,04/03/2020,China,COVID-19,Yes,3,2020,136,3
8651,04/03/2020,China,COVID-19,Yes,3,2020,133,0
8652,04/03/2020,China,COVID-19,Yes,3,2020,125,1
8653,04/03/2020,Singapore,COVID-19,Yes,3,2020,110,0
8654,04/03/2020,Hong Kong,COVID-19,Yes,3,2020,105,2
8655,04/03/2020,China,COVID-19,Yes,3,2020,93,1
8656,04/03/2020,China,COVID-19,Yes,3,2020,91,2
8657,04/03/2020,Switzerland,COVID-19,Yes,3,2020,90,0
8658,04/03/2020,UK,COVID-19,Yes,3,2020,85,0
8659,04/03/2020,China,COVID-19,Yes,3,2020,76,3
8660,04/03/2020,China,COVID-19,Yes,3,2020,75,1
8661,04/03/2020,China,COVID-19,Yes,3,2020,75,0
8662,04/03/2020,Kuwait,COVID-19,Yes,3,2020,56,0
8663,04/03/2020,Norway,COVID-19,Yes,3,2020,56,0
8664,04/03/2020,Bahrain,COVID-19,Yes,3,2020,52,0
8665,04/03/2020,Malaysia,COVID-19,Yes,3,2020,50,0
8666,04/03/2020,US,COVID-19,Yes,3,2020,45,0
8667,04/03/2020,Thailand,COVID-19,Yes,3,2020,43,1
8668,04/03/2020,Taiwan,COVID-19,Yes,3,2020,42,1
8669,04/03/2020,Netherlands,COVID-19,Yes,3,2020,38,0
8670,04/03/2020,Iraq,COVID-19,Yes,3,2020,35,2
8671,04/03/2020,Sweden,COVID-19,Yes,3,2020,35,0
8672,04/03/2020,US,COVID-19,Yes,3,2020,31,9
8673,04/03/2020,Austria,COVID-19,Yes,3,2020,29,0
8674,04/03/2020,India,COVID-19,Yes,3,2020,28,0
8675,04/03/2020,United Arab Emirates,COVID-19,Yes,3,2020,27,0
8676,04/03/2020,Iceland,COVID-19,Yes,3,2020,26,0
8677,04/03/2020,Belgium,COVID-19,Yes,3,2020,23,0
8678,04/03/2020,Australia,COVID-19,Yes,3,2020,22,1
8679,04/03/2020,Canada,COVID-19,Yes,3,2020,19,0
8680,04/03/2020,China,COVID-19,Yes,3,2020,18,0
8681,04/03/2020,San Marino,COVID-19,Yes,3,2020,16,1
8682,04/03/2020,Vietnam,COVID-19,Yes,3,2020,16,0
8683,04/03/2020,Israel,COVID-19,Yes,3,2020,15,0
8684,04/03/2020,Oman,COVID-19,Yes,3,2020,15,0
8685,04/03/2020,Lebanon,COVID-19,Yes,3,2020,13,0
8686,04/03/2020,Algeria,COVID-19,Yes,3,2020,12,0
8687,04/03/2020,Canada,COVID-19,Yes,3,2020,12,0
8688,04/03/2020,Australia,COVID-19,Yes,3,2020,11,0
8689,04/03/2020,US,COVID-19,Yes,3,2020,11,0
8690,04/03/2020,Australia,COVID-19,Yes,3,2020,10,0
8691,04/03/2020,Croatia,COVID-19,Yes,3,2020,10,0
8692,04/03/2020,Denmark,COVID-19,Yes,3,2020,10,0
8693,04/03/2020,Ecuador,COVID-19,Yes,3,2020,10,0
8694,04/03/2020,Macau,COVID-19,Yes,3,2020,10,0
8695,04/03/2020,US,COVID-19,Yes,3,2020,10,0
8696,04/03/2020,Greece,COVID-19,Yes,3,2020,9,0
8697,04/03/2020,Czech Republic,COVID-19,Yes,3,2020,8,0
8698,04/03/2020,Qatar,COVID-19,Yes,3,2020,8,0
8699,04/03/2020,US,COVID-19,Yes,3,2020,8,1
8700,04/03/2020,US,COVID-19,Yes,3,2020,7,0
8701,04/03/2020,Belarus,COVID-19,Yes,3,2020,6,0
8702,04/03/2020,Finland,COVID-19,Yes,3,2020,6,0
8703,04/03/2020,Ireland,COVID-19,Yes,3,2020,6,0
8704,04/03/2020,Australia,COVID-19,Yes,3,2020,5,0
8705,04/03/2020,Mexico,COVID-19,Yes,3,2020,5,0
8706,04/03/2020,Pakistan,COVID-19,Yes,3,2020,5,0
8707,04/03/2020,Portugal,COVID-19,Yes,3,2020,5,0
8708,04/03/2020,Brazil,COVID-19,Yes,3,2020,4,0
8709,04/03/2020,Romania,COVID-19,Yes,3,2020,4,0
8710,04/03/2020,Senegal,COVID-19,Yes,3,2020,4,0
8711,04/03/2020,US,COVID-19,Yes,3,2020,4,0
8712,04/03/2020,Azerbaijan,COVID-19,Yes,3,2020,3,0
8713,04/03/2020,Georgia,COVID-19,Yes,3,2020,3,0
8714,04/03/2020,New Zealand,COVID-19,Yes,3,2020,3,0
8715,04/03/2020,Philippines,COVID-19,Yes,3,2020,3,1
8716,04/03/2020,Russia,COVID-19,Yes,3,2020,3,0
8717,04/03/2020,Saint Barthelemy,COVID-19,Yes,3,2020,3,0
8718,04/03/2020,US,COVID-19,Yes,3,2020,3,0
8719,04/03/2020,Australia,COVID-19,Yes,3,2020,2,1
8720,04/03/2020,Egypt,COVID-19,Yes,3,2020,2,0
8721,04/03/2020,Estonia,COVID-19,Yes,3,2020,2,0
8722,04/03/2020,Hungary,COVID-19,Yes,3,2020,2,0
8723,04/03/2020,Indonesia,COVID-19,Yes,3,2020,2,0
8724,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8725,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8726,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8727,04/03/2020,US,COVID-19,Yes,3,2020,2,1
8728,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8729,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8730,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8731,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8732,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8733,04/03/2020,US,COVID-19,Yes,3,2020,2,0
8734,04/03/2020,Afghanistan,COVID-19,Yes,3,2020,1,0
8735,04/03/2020,Andorra,COVID-19,Yes,3,2020,1,0
8736,04/03/2020,Argentina,COVID-19,Yes,3,2020,1,0
8737,04/03/2020,Armenia,COVID-19,Yes,3,2020,1,0
8738,04/03/2020,Australia,COVID-19,Yes,3,2020,1,0
8739,04/03/2020,Australia,COVID-19,Yes,3,2020,1,0
8740,04/03/2020,Cambodia,COVID-19,Yes,3,2020,1,0
8741,04/03/2020,Canada,COVID-19,Yes,3,2020,1,0
8742,04/03/2020,Canada,COVID-19,Yes,3,2020,1,0
8743,04/03/2020,Chile,COVID-19,Yes,3,2020,1,0
8744,04/03/2020,Dominican Republic,COVID-19,Yes,3,2020,1,0
8745,04/03/2020,Faroe Islands,COVID-19,Yes,3,2020,1,0
8746,04/03/2020,Gibraltar,COVID-19,Yes,3,2020,1,0
8747,04/03/2020,Jordan,COVID-19,Yes,3,2020,1,0
8748,04/03/2020,Latvia,COVID-19,Yes,3,2020,1,0
8749,04/03/2020,Liechtenstein,COVID-19,Yes,3,2020,1,0
8750,04/03/2020,Lithuania,COVID-19,Yes,3,2020,1,0
8751,04/03/2020,Luxembourg,COVID-19,Yes,3,2020,1,0
8752,04/03/2020,China,COVID-19,Yes,3,2020,1,0
8753,04/03/2020,Monaco,COVID-19,Yes,3,2020,1,0
8754,04/03/2020,Morocco,COVID-19,Yes,3,2020,1,0
8755,04/03/2020,Nepal,COVID-19,Yes,3,2020,1,0
8756,04/03/2020,Nigeria,COVID-19,Yes,3,2020,1,0
8757,04/03/2020,North Macedonia,COVID-19,Yes,3,2020,1,0
8758,04/03/2020,Poland,COVID-19,Yes,3,2020,1,0
8759,04/03/2020,Saudi Arabia,COVID-19,Yes,3,2020,1,0
8760,04/03/2020,Sri Lanka,COVID-19,Yes,3,2020,1,0
8761,04/03/2020,Tunisia,COVID-19,Yes,3,2020,1,0
8762,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8763,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8764,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8765,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8766,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8767,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8768,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8769,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8770,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8771,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8772,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8773,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8774,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8775,04/03/2020,US,COVID-19,Yes,3,2020,1,0
8776,04/03/2020,Ukraine,COVID-19,Yes,3,2020,1,0
8777,04/03/2020,Australia,COVID-19,Yes,3,2020,0,0
8778,04/03/2020,US,COVID-19,Yes,3,2020,0,0
8779,04/03/2020,US,COVID-19,Yes,3,2020,0,0
8780,04/03/2020,US,COVID-19,Yes,3,2020,0,0
8781,05/03/2020,China,COVID-19,Yes,3,2020,67466,2902
8782,05/03/2020,South Korea,COVID-19,Yes,3,2020,6088,35
8783,05/03/2020,Italy,COVID-19,Yes,3,2020,3858,148
8784,05/03/2020,Iran,COVID-19,Yes,3,2020,3513,107
8785,05/03/2020,China,COVID-19,Yes,3,2020,1351,7
8786,05/03/2020,China,COVID-19,Yes,3,2020,1272,22
8787,05/03/2020,China,COVID-19,Yes,3,2020,1215,1
8788,05/03/2020,China,COVID-19,Yes,3,2020,1018,4
8789,05/03/2020,China,COVID-19,Yes,3,2020,990,6
8790,05/03/2020,China,COVID-19,Yes,3,2020,935,1
8791,05/03/2020,China,COVID-19,Yes,3,2020,758,6
8792,05/03/2020,Others,COVID-19,Yes,3,2020,706,6
8793,05/03/2020,China,COVID-19,Yes,3,2020,631,0
8794,05/03/2020,China,COVID-19,Yes,3,2020,576,6
8795,05/03/2020,China,COVID-19,Yes,3,2020,539,3
8796,05/03/2020,Germany,COVID-19,Yes,3,2020,482,0
8797,05/03/2020,China,COVID-19,Yes,3,2020,481,13
8798,05/03/2020,China,COVID-19,Yes,3,2020,418,8
8799,05/03/2020,France,COVID-19,Yes,3,2020,377,6
8800,05/03/2020,Japan,COVID-19,Yes,3,2020,360,6
8801,05/03/2020,China,COVID-19,Yes,3,2020,339,3
8802,05/03/2020,China,COVID-19,Yes,3,2020,318,6
8803,05/03/2020,China,COVID-19,Yes,3,2020,296,1
8804,05/03/2020,Spain,COVID-19,Yes,3,2020,259,3
8805,05/03/2020,China,COVID-19,Yes,3,2020,252,2
8806,05/03/2020,China,COVID-19,Yes,3,2020,245,1
8807,05/03/2020,China,COVID-19,Yes,3,2020,174,2
8808,05/03/2020,China,COVID-19,Yes,3,2020,168,6
8809,05/03/2020,China,COVID-19,Yes,3,2020,146,2
8810,05/03/2020,China,COVID-19,Yes,3,2020,136,3
8811,05/03/2020,China,COVID-19,Yes,3,2020,133,0
8812,05/03/2020,China,COVID-19,Yes,3,2020,125,1
8813,05/03/2020,Singapore,COVID-19,Yes,3,2020,117,0
8814,05/03/2020,UK,COVID-19,Yes,3,2020,115,1
8815,05/03/2020,Switzerland,COVID-19,Yes,3,2020,114,1
8816,05/03/2020,Hong Kong,COVID-19,Yes,3,2020,105,2
8817,05/03/2020,China,COVID-19,Yes,3,2020,102,2
8818,05/03/2020,Sweden,COVID-19,Yes,3,2020,94,0
8819,05/03/2020,China,COVID-19,Yes,3,2020,93,1
8820,05/03/2020,Norway,COVID-19,Yes,3,2020,87,0
8821,05/03/2020,Netherlands,COVID-19,Yes,3,2020,82,0
8822,05/03/2020,China,COVID-19,Yes,3,2020,76,3
8823,05/03/2020,China,COVID-19,Yes,3,2020,75,1
8824,05/03/2020,China,COVID-19,Yes,3,2020,75,0
8825,05/03/2020,Kuwait,COVID-19,Yes,3,2020,58,0
8826,05/03/2020,Bahrain,COVID-19,Yes,3,2020,55,0
8827,05/03/2020,US,COVID-19,Yes,3,2020,51,10
8828,05/03/2020,Belgium,COVID-19,Yes,3,2020,50,0
8829,05/03/2020,Malaysia,COVID-19,Yes,3,2020,50,0
8830,05/03/2020,Thailand,COVID-19,Yes,3,2020,47,1
8831,05/03/2020,US,COVID-19,Yes,3,2020,45,0
8832,05/03/2020,Taiwan,COVID-19,Yes,3,2020,44,1
8833,05/03/2020,Austria,COVID-19,Yes,3,2020,41,0
8834,05/03/2020,Iraq,COVID-19,Yes,3,2020,35,2
8835,05/03/2020,Iceland,COVID-19,Yes,3,2020,34,0
8836,05/03/2020,Greece,COVID-19,Yes,3,2020,31,0
8837,05/03/2020,India,COVID-19,Yes,3,2020,30,0
8838,05/03/2020,United Arab Emirates,COVID-19,Yes,3,2020,29,0
8839,05/03/2020,Australia,COVID-19,Yes,3,2020,22,1
8840,05/03/2020,Canada,COVID-19,Yes,3,2020,21,0
8841,05/03/2020,San Marino,COVID-19,Yes,3,2020,21,1
8842,05/03/2020,US,COVID-19,Yes,3,2020,20,0
8843,05/03/2020,China,COVID-19,Yes,3,2020,18,0
8844,05/03/2020,US,COVID-19,Yes,3,2020,18,1
8845,05/03/2020,US,COVID-19,Yes,3,2020,18,0
8846,05/03/2020,Israel,COVID-19,Yes,3,2020,16,0
8847,05/03/2020,Lebanon,COVID-19,Yes,3,2020,16,0
8848,05/03/2020,Oman,COVID-19,Yes,3,2020,16,0
8849,05/03/2020,Vietnam,COVID-19,Yes,3,2020,16,0
8850,05/03/2020,Australia,COVID-19,Yes,3,2020,13,0
8851,05/03/2020,Canada,COVID-19,Yes,3,2020,13,0
8852,05/03/2020,Ecuador,COVID-19,Yes,3,2020,13,0
8853,05/03/2020,Algeria,COVID-19,Yes,3,2020,12,0
8854,05/03/2020,Czech Republic,COVID-19,Yes,3,2020,12,0
8855,05/03/2020,Finland,COVID-19,Yes,3,2020,12,0
8856,05/03/2020,US,COVID-19,Yes,3,2020,11,0
8857,05/03/2020,Australia,COVID-19,Yes,3,2020,10,0
8858,05/03/2020,Croatia,COVID-19,Yes,3,2020,10,0
8859,05/03/2020,Denmark,COVID-19,Yes,3,2020,10,0
8860,05/03/2020,Macau,COVID-19,Yes,3,2020,10,0
8861,05/03/2020,Portugal,COVID-19,Yes,3,2020,8,0
8862,05/03/2020,Qatar,COVID-19,Yes,3,2020,8,0
8863,05/03/2020,Azerbaijan,COVID-19,Yes,3,2020,6,0
8864,05/03/2020,Belarus,COVID-19,Yes,3,2020,6,0
8865,05/03/2020,Ireland,COVID-19,Yes,3,2020,6,0
8866,05/03/2020,Romania,COVID-19,Yes,3,2020,6,0
8867,05/03/2020,Australia,COVID-19,Yes,3,2020,5,0
8868,05/03/2020,Mexico,COVID-19,Yes,3,2020,5,0
8869,05/03/2020,Pakistan,COVID-19,Yes,3,2020,5,0
8870,05/03/2020,Saudi Arabia,COVID-19,Yes,3,2020,5,0
8871,05/03/2020,US,COVID-19,Yes,3,2020,5,0
8872,05/03/2020,Brazil,COVID-19,Yes,3,2020,4,0
8873,05/03/2020,Chile,COVID-19,Yes,3,2020,4,0
8874,05/03/2020,Georgia,COVID-19,Yes,3,2020,4,0
8875,05/03/2020,Palestine,COVID-19,Yes,3,2020,4,0
8876,05/03/2020,Russia,COVID-19,Yes,3,2020,4,0
8877,05/03/2020,Senegal,COVID-19,Yes,3,2020,4,0
8878,05/03/2020,US,COVID-19,Yes,3,2020,4,0
8879,05/03/2020,Australia,COVID-19,Yes,3,2020,3,1
8880,05/03/2020,Egypt,COVID-19,Yes,3,2020,3,0
8881,05/03/2020,Estonia,COVID-19,Yes,3,2020,3,0
8882,05/03/2020,New Zealand,COVID-19,Yes,3,2020,3,0
8883,05/03/2020,Philippines,COVID-19,Yes,3,2020,3,1
8884,05/03/2020,Saint Barthelemy,COVID-19,Yes,3,2020,3,0
8885,05/03/2020,US,COVID-19,Yes,3,2020,3,0
8886,05/03/2020,US,COVID-19,Yes,3,2020,3,0
8887,05/03/2020,Bosnia and Herzegovina,COVID-19,Yes,3,2020,2,0
8888,05/03/2020,Canada,COVID-19,Yes,3,2020,2,0
8889,05/03/2020,Hungary,COVID-19,Yes,3,2020,2,0
8890,05/03/2020,Indonesia,COVID-19,Yes,3,2020,2,0
8891,05/03/2020,Morocco,COVID-19,Yes,3,2020,2,0
8892,05/03/2020,Slovenia,COVID-19,Yes,3,2020,2,0
8893,05/03/2020,US,COVID-19,Yes,3,2020,2,0
8894,05/03/2020,US,COVID-19,Yes,3,2020,2,0
8895,05/03/2020,US,COVID-19,Yes,3,2020,2,0
8896,05/03/2020,US,COVID-19,Yes,3,2020,2,0
8897,05/03/2020,US,COVID-19,Yes,3,2020,2,0
